"N"	"N.honest"
"546"	3.77087386074005	3.69752949244345
"547"	3.84065673193131	3.73519850938406
"548"	3.73437845471189	3.70719276267775
"549"	3.8408565885512	3.73884152356073
"550"	3.78835369230414	3.75620786402231
"551"	3.77149079440944	3.83647671514697
"552"	3.75950877993002	3.73671026223711
"553"	3.65301658090189	3.72567123889737
"554"	3.81523027626466	3.78763827582766
"555"	3.77012664069299	3.68724330541301
"556"	3.70956285543621	3.77958657475367
"557"	3.92520001926943	3.72449234800074
"558"	3.80592984239808	3.78521261665542
"559"	3.86380919954393	3.77610335367503
"560"	3.78252111956613	3.72840965441846
"561"	3.78143905067411	3.74000542812421
"562"	3.75785876621701	3.73851683963139
"563"	3.83575337679782	3.65444644562518
"564"	3.82680471321624	3.7716191145777
"565"	3.77078799452284	3.69000179831495
"566"	3.69275435308894	3.71202085038837
"567"	3.83628013122015	3.75867395632007
"568"	3.7971107433152	3.67794335630287
"569"	3.82811016717036	3.74721284437233
"570"	3.734111822995	3.7152538660213
"571"	3.79221700298006	3.7238336303824
"572"	3.76053816273898	3.70791230550057
"573"	3.80824360978803	3.72712660118116
"574"	3.80020731615652	3.72337342538295
"575"	3.79679796039166	3.71249636822222
"576"	3.78953651459965	3.77577299749393
"577"	3.77432172249521	3.68096918617034
"578"	3.78432812126961	3.80124018274636
"579"	3.7670171380086	3.77693376750357
"580"	3.85484355056971	3.73887018091156
"581"	3.74608153303695	3.7527113505957
"582"	3.75730048835661	3.70461639345608
"583"	3.744537285589	3.73878268388969
"584"	3.78513512885824	3.67605260931546
"585"	3.8195655300142	3.70184412887815
"586"	3.86361525034745	3.70437022616892
"587"	3.70189806014459	3.7272055151388
"588"	3.87026911327031	3.78446660103587
"589"	3.79692184052774	3.79913143105849
"590"	3.69992483764153	3.77332666272997
"591"	3.74318854315153	3.78230596907895
"592"	3.82939177559653	3.76885497610637
"593"	3.74853921150999	3.7280484473506
"594"	3.79852602954886	3.77075856712973
"595"	3.70734929816614	3.81197966293581
"596"	3.81290476365475	3.76569092186665
"597"	3.78550476272601	3.68708225381047
"598"	3.87954799297937	3.72061632582629
"599"	3.8124796236436	3.76076127690541
"600"	3.80237642107334	3.7530677888034
"601"	3.68521255015454	3.76209415314918
"602"	3.72466657850609	3.74137116569261
"603"	3.82795345549558	3.68218389322512
"604"	3.67921160779091	3.7482390155382
"605"	3.78791014050448	3.71571726510073
"606"	3.76881156047565	3.78843382612421
"607"	3.84306519088841	3.71228880548721
"608"	3.85302006086423	3.6916240371832
"609"	3.79966127882403	3.654883310334
"610"	3.75315998911289	3.71425742758548
"611"	3.88359690886409	3.70280183462587
"612"	3.70337122655681	3.68372126264314
"613"	3.74667271781146	3.72625165502308
"614"	3.80947465701872	3.68129058885772
"615"	3.75739921021105	3.71709559953352
"616"	3.84990534365297	3.77359584827974
