"N"	"N.honest"
"71"	6.02125197401033	6.60488547668182
"72"	5.03895764504195	5.15441953765395
"73"	4.75378801404298	4.07019713509465
"74"	6.12699991515361	3.62437915927621
"75"	4.9051145905088	3.34365280213092
"76"	4.12477888170524	3.26876130906286
"77"	4.27284320461606	6.76591039899869
"78"	4.19513832055296	3.87950475512629
"79"	5.82900550330648	4.33148382501508
"80"	4.73613171124705	5.03146525405729
"81"	4.0312894179664	5.92604498889817
"82"	4.9806478235209	4.19687365390372
"83"	6.91902487927596	4.87989514622672
"84"	3.59387286327698	6.2462421570879
"85"	5.34808863834822	4.58938212013844
"86"	6.68085634476794	2.61929398874608
"87"	3.72351885427044	6.47211787657739
"88"	4.28275322156303	4.63186256168534
"89"	3.19499559051499	3.66495735825787
"90"	5.07897108110603	7.20592432636372
"91"	4.0048707475645	5.22033906878495
"92"	5.05364916287072	6.28813514786976
"93"	3.27836255679702	4.62995330392124
"94"	2.99322987055699	6.44053564564035
"95"	3.82292659293379	5.43704678062786
"96"	3.73695919743942	4.85497248460176
"97"	4.24314094660403	6.8246217715731
"98"	3.17950848645835	7.14700381881552
"99"	3.34621038651582	5.18477515569287
"100"	3.35315708305628	2.64480889154936
"101"	5.08481669815503	4.86269098584282
"102"	5.72916175394674	4.74911021615441
"103"	5.38838900930687	4.75375645529773
"104"	4.87949044817313	4.81707370872623
"105"	6.06685262930022	6.8180675424322
"106"	3.50426504326121	5.87604052666972
"107"	4.38409612653911	5.84220267213783
"108"	4.61128759378398	4.81068027936547
"109"	3.33068891172246	1.94284624243922
"110"	6.45844879570056	6.21920044541883
"111"	5.19054129551479	6.11475752908224
"112"	5.4180208857584	5.68908766284676
"113"	3.31316380821692	7.06246871288302
"114"	3.75101644360612	5.97558925126136
"115"	6.44610267119558	4.8740417760195
"116"	3.96332956589465	5.0854691369607
"117"	5.63005698350738	5.66081859352707
"118"	3.756904103756	4.5960121897795
"119"	4.53713879507725	3.16092995311568
"120"	3.10448327636398	4.30938985830557
"121"	4.98214173749976	5.98220007035463
"122"	4.84200019702311	5.2317997615165
"123"	5.19100491387658	4.68009121813049
"124"	6.48595546631356	5.0460127266504
"125"	4.58849884913758	4.18989028857842
"126"	3.17478472118097	6.22657137352533
"127"	6.73567412744506	4.38964737387146
"128"	4.14367995588503	5.10080051457072
"129"	1.96123859506274	4.55063920851145
"130"	4.21135723207428	4.81491028057548
"131"	7.93971246964433	6.19415674542617
"132"	5.76769590309729	6.11389964419556
"133"	3.35617448061148	5.35655514209584
"134"	4.73345385722705	5.65517576534541
"135"	4.70823404055268	7.14246046577784
"136"	4.37326040895307	4.62791189259771
"137"	2.53755804477555	3.30911278446252
"138"	2.49035029494107	4.06570338544065
"139"	4.44534758698911	6.7683691659855
"140"	4.88737177581045	3.93626413472086
"141"	3.90361172785239	4.83862527029303
"142"	5.54499101362886	3.19859913141532
"143"	4.01988483540629	4.75672470440561
"144"	7.87806601805744	5.71663620382917
"145"	5.34938712453736	5.25141684100921
"146"	7.35227171957165	5.04337173304603
"147"	2.7857044822194	5.62587027636341
"148"	5.99658370226774	4.02837026992355
"149"	3.39426138921154	5.87127345314093
"150"	3.08551829376237	4.59720854668172
"151"	4.94455815398645	5.45633809517718
"152"	6.93472748922103	3.76088003491068
"153"	4.90904438369906	5.11514005866237
"154"	4.43512505850538	5.70251108270574
"155"	3.59641537836026	5.8936192374966
"156"	3.10221371598121	2.75911772303915
"157"	7.36961833849034	5.05035289471319
"158"	2.75058764625804	6.99096871191601
"159"	5.28374853874396	3.11408472647208
"160"	4.16860349403917	6.66873282727629
"161"	3.96911007596139	6.28384282006567
"162"	3.2879143515229	5.20140642919934
"163"	5.51044287775944	4.93260161909829
"164"	3.77455305201592	5.54516616272037
"165"	4.38116065222605	4.58993655003786
